id,pdt_url,pdt_name,pdt_categ,pdt_img,brand,Features,price,sub_categ
70,https://www.flipkart.com/fibermill-men-solid-formal-black-shirt/p/itm53003ba81b74b?pid=SHTGBXYVHEHSJTAS&lid=LSTSHTGBXYVHEHSJTASEPNMMB&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_71&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=en_YO5sHr9_9OOyUbiwcnHryMVP2UX6f1pd-7-Z_1bUu-EhPPPNBiAHeifz7qxY_irNJRxAUHYHDT9psA18d27XDg%3D%3D&ppt=None&ppn=None&ssid=dv0jkjuwy80000001692553172801,Men Regular Fit Solid Spread Collar Formal Shirt,Men Top,https://rukminim2.flixcart.com/image/832/832/l02r1jk0/shirt/c/p/c/xxl-fbrml-r-fibermill-original-imagbxyu2u2yrndz.jpeg?q=70,FIBERMILL,"{'Color': 'Black', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹389,shirt
73,https://www.flipkart.com/vebnor-men-printed-casual-blue-shirt/p/itm8c0286244db2e?pid=SHTGJMJFDGMKEFDW&lid=LSTSHTGJMJFDGMKEFDWMHECOU&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_74&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=bd104181-4f63-47f0-baaa-1d116088d68d.SHTGJMJFDGMKEFDW.SEARCH&ppt=None&ppn=None&ssid=dv0jkjuwy80000001692553172801,Men Regular Fit Printed Spread Collar Casual Shirt,Men Top,https://rukminim2.flixcart.com/image/832/832/xif0q/shirt/w/c/m/s-st10-vebnor-original-imagz725yvaftugc.jpeg?q=70,VeBNoR,"{'Color': 'Blue', 'Fabric': 'Lycra Blend', 'Pattern': 'Printed', 'Net Quantity': '1'}",₹289,shirt
74,https://www.flipkart.com/vebnor-men-solid-casual-light-blue-shirt/p/itmad08ea4e564bb?pid=SHTGH62TQJPXHGHE&lid=LSTSHTGH62TQJPXHGHEQUOHQ4&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_75&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=bd104181-4f63-47f0-baaa-1d116088d68d.SHTGH62TQJPXHGHE.SEARCH&ppt=None&ppn=None&ssid=dv0jkjuwy80000001692553172801,Men Regular Fit Solid Spread Collar Casual Shirt,Men Top,https://rukminim2.flixcart.com/image/832/832/xif0q/shirt/l/k/5/l-st23-vebnor-original-imagmg5bfdncunyb.jpeg?q=70,VeBNoR,"{'Color': 'Light Blue', 'Fabric': 'Polyester', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹294,shirt
76,https://www.flipkart.com/fibermill-men-solid-formal-maroon-shirt/p/itmfaaf6e0a8b316?pid=SHTGBXYVUYTMSWRX&lid=LSTSHTGBXYVUYTMSWRXR6LTWH&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_77&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=en_YO5sHr9_9OOyUbiwcnHryMVP2UX6f1pd-7-Z_1bUu-H7hdQDVUKaNaP4vSW5cgmxe2dtJQqQNawfdotwj62ezA%3D%3D&ppt=None&ppn=None&ssid=dv0jkjuwy80000001692553172801,Men Regular Fit Solid Spread Collar Formal Shirt,Men Top,https://rukminim2.flixcart.com/image/832/832/l02r1jk0/shirt/f/d/3/xxl-fbrml-r-fibermill-original-imagbxyuucvqrv6y.jpeg?q=70,FIBERMILL,"{'Color': 'Maroon', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹389,shirt
78,https://www.flipkart.com/surhi-men-checkered-casual-black-grey-shirt/p/itm6481a4b286b32?pid=SHTGAHR4VH6KNZAK&lid=LSTSHTGAHR4VH6KNZAKUCB0FG&marketplace=FLIPKART&store=clo%2Fash&srno=b_2_79&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=bd104181-4f63-47f0-baaa-1d116088d68d.SHTGAHR4VH6KNZAK.SEARCH&ppt=None&ppn=None&ssid=dv0jkjuwy80000001692553172801,Men Regular Fit Checkered Spread Collar Casual Shirt,Men Top,https://rukminim2.flixcart.com/image/832/832/l2z26q80/shirt/o/9/6/l-pk19sh786g-surhi-original-image77wbdnzwzkb.jpeg?q=70,Surhi,"{'Color': 'Black, Grey', 'Fabric': 'Cotton Blend', 'Pattern': 'Checkered', 'Net Quantity': '1'}",₹299,shirt
80,https://www.flipkart.com/blue-martin-men-checkered-casual-white-black-dark-shirt/p/itm13dc9c6053f20?pid=SHTGM92WXNH2Q9GR&lid=LSTSHTGM92WXNH2Q9GRNIVA05&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_1&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=en_2894WEKfyedhq2UsdHGIYw2Mxfo6RvCk457-f4vDKe9aVGxdOjJkiKtLVEfJIHjeBA7rKQ1Ppclchh0d4521EQ%3D%3D&ppt=None&ppn=None&ssid=y1wnl5ud4w0000001692553201798,Men Regular Fit Checkered Spread Collar Casual Shirt  (Pack of 2),Men Top,https://rukminim2.flixcart.com/image/832/832/xif0q/shirt/k/l/x/xl-whitecheck-blackcheck-youth-first-original-imaghy7hxgn55fqc.jpeg?q=70,BLUE MARTIN,"{'Color': 'White, Black, Dark Blue', 'Fabric': 'Cotton Blend', 'Pattern': 'Checkered', 'Net Quantity': '2'}",₹499,shirt
81,https://www.flipkart.com/blue-martin-men-checkered-casual-multicolor-shirt/p/itme5df459eab0c0?pid=SHTGM92WRHUPGYYE&lid=LSTSHTGM92WRHUPGYYEYULBON&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_2&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=en_2894WEKfyedhq2UsdHGIYw2Mxfo6RvCk457-f4vDKe_3aLAugwrZPM5Gkq6sI13jM9L7wGntx6WgIoRksok2lw%3D%3D&ppt=None&ppn=None&ssid=y1wnl5ud4w0000001692553201798,Men Regular Fit Checkered Spread Collar Casual Shirt  (Pack of 2),Men Top,https://rukminim2.flixcart.com/image/832/832/xif0q/shirt/u/b/d/m-blackcheck-bigbluecheck-youth-first-original-imaghy7knhhqjyqn.jpeg?q=70,BLUE MARTIN,"{'Color': 'Multicolor', 'Fabric': 'Cotton Blend', 'Pattern': 'Checkered', 'Net Quantity': '2'}",₹459,shirt
84,https://www.flipkart.com/surhi-men-checkered-casual-grey-shirt/p/itm0f168b89ba37a?pid=SHTFT97HQAMTKYJE&lid=LSTSHTFT97HQAMTKYJE32E0KC&marketplace=FLIPKART&store=clo%2Fash&spotlightTagId=BestsellerId_clo%2Fash&srno=b_1_5&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=744d29a1-2fcf-4ae0-98fb-45ac63771f43.SHTFT97HQAMTKYJE.SEARCH&ppt=None&ppn=None&ssid=y1wnl5ud4w0000001692553201798,Men Slim Fit Checkered Spread Collar Casual Shirt,Men Top,https://rukminim2.flixcart.com/image/832/832/xif0q/shirt/o/p/0/5xl-pk19sh09g-surhi-original-imaft8vgvhmhbhsy.jpeg?q=70,Surhi,"{'Color': 'Grey', 'Fabric': 'Pure Cotton', 'Pattern': 'Checkered', 'Net Quantity': '1'}",₹499,shirt
86,https://www.flipkart.com/pptoss-men-printed-casual-black-shirt/p/itm96e43e4886200?pid=SHTGRPUFWXBPAGHK&lid=LSTSHTGRPUFWXBPAGHKAWIRCS&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_7&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=744d29a1-2fcf-4ae0-98fb-45ac63771f43.SHTGRPUFWXBPAGHK.SEARCH&ppt=None&ppn=None&ssid=y1wnl5ud4w0000001692553201798,Men Regular Fit Printed Curved Collar Casual Shirt,Men Top,https://rukminim2.flixcart.com/image/832/832/xif0q/shirt/x/4/d/xl-ms-boho-pptoss-original-imagrpu66nszt67r.jpeg?q=70,PPTOSS,"{'Color': 'Black', 'Fabric': 'Polycotton', 'Pattern': 'Printed', 'Net Quantity': '1'}",₹399,shirt
89,https://www.flipkart.com/vtexx-men-solid-formal-maroon-shirt/p/itmd1e2b3ebb2f1c?pid=SHTGMG75D4ZTYMHR&lid=LSTSHTGMG75D4ZTYMHRNFIXEC&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_10&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=744d29a1-2fcf-4ae0-98fb-45ac63771f43.SHTGMG75D4ZTYMHR.SEARCH&ppt=None&ppn=None&ssid=y1wnl5ud4w0000001692553201798,Men Regular Fit Solid Spread Collar Formal Shirt,Men Top,https://rukminim2.flixcart.com/image/832/832/xif0q/shirt/b/d/f/3xl-13-lstr-wine-vtexx-original-imagnzbummhkgr7p.jpeg?q=70,VTEXX,"{'Color': 'Maroon', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹299,shirt
90,https://www.flipkart.com/blue-martin-men-checkered-casual-multicolor-shirt/p/itm65bafc35da6cf?pid=SHTGM92WYPYVZD3V&lid=LSTSHTGM92WYPYVZD3VYMLJT7&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_11&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=en_2894WEKfyedhq2UsdHGIYw2Mxfo6RvCk457-f4vDKe8TW3OqbNVSwDe1iXYyadJRa4jRLLwpCq_-DeFzr-EHdg%3D%3D&ppt=None&ppn=None&ssid=y1wnl5ud4w0000001692553201798,Men Regular Fit Checkered Spread Collar Casual Shirt  (Pack of 2),Men Top,https://rukminim2.flixcart.com/image/832/832/xif0q/shirt/9/o/h/xl-whitecheck-sbcheck-youth-first-original-imaghy7k8yhyphhn.jpeg?q=70,BLUE MARTIN,"{'Color': 'Multicolor', 'Fabric': 'Cotton Blend', 'Pattern': 'Checkered', 'Net Quantity': '2'}",₹498,shirt
91,https://www.flipkart.com/fibermill-men-solid-formal-pink-shirt/p/itm2bc3ae083f73f?pid=SHTGBXYVUV9PSE8A&lid=LSTSHTGBXYVUV9PSE8AAKQ7F8&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_12&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=en_2894WEKfyedhq2UsdHGIYw2Mxfo6RvCk457-f4vDKe-ePGp1agMYtu6gYElLgRHbVlD8uip01b1aTliFjmSbyQ%3D%3D&ppt=None&ppn=None&ssid=y1wnl5ud4w0000001692553201798,Men Regular Fit Solid Spread Collar Formal Shirt,Men Top,https://rukminim2.flixcart.com/image/832/832/l02r1jk0/shirt/l/6/m/m-fbrml-r-fibermill-original-imagbxyuxtyj64gz.jpeg?q=70,FIBERMILL,"{'Color': 'Pink', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹389,shirt
94,https://www.flipkart.com/vebnor-men-printed-casual-grey-shirt/p/itmf139c9efcaa77?pid=SHTGR4JXP5QWDGGF&lid=LSTSHTGR4JXP5QWDGGFKC6NVS&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_15&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=744d29a1-2fcf-4ae0-98fb-45ac63771f43.SHTGR4JXP5QWDGGF.SEARCH&ppt=None&ppn=None&ssid=y1wnl5ud4w0000001692553201798,Men Regular Fit Printed Spread Collar Casual Shirt,Men Top,https://rukminim2.flixcart.com/image/832/832/xif0q/shirt/i/g/p/s-st10-vebnor-original-imagr4jxvwxz5hca.jpeg?q=70,VeBNoR,"{'Color': 'Grey', 'Fabric': 'Lycra Blend', 'Pattern': 'Printed', 'Net Quantity': '1'}",₹289,shirt
95,https://www.flipkart.com/vebnor-men-printed-casual-dark-green-shirt/p/itm6c37d97847ef5?pid=SHTGPPDKDHM3GAZG&lid=LSTSHTGPPDKDHM3GAZGK9FOGZ&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_16&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=744d29a1-2fcf-4ae0-98fb-45ac63771f43.SHTGPPDKDHM3GAZG.SEARCH&ppt=None&ppn=None&ssid=y1wnl5ud4w0000001692553201798,Men Regular Fit Printed Spread Collar Casual Shirt,Men Top,https://rukminim2.flixcart.com/image/832/832/xif0q/shirt/0/j/i/s-st10-vebnor-original-imagr4jtjdrvzsze.jpeg?q=70,VeBNoR,"{'Color': 'Dark Green', 'Fabric': 'Lycra Blend', 'Pattern': 'Printed', 'Net Quantity': '1'}",₹289,shirt
96,https://www.flipkart.com/stoneberg-men-solid-formal-grey-shirt/p/itmb114af1143ed6?pid=SHTGHGHQMKU6WAQH&lid=LSTSHTGHGHQMKU6WAQHW5FPRL&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_17&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=en_2894WEKfyedhq2UsdHGIYw2Mxfo6RvCk457-f4vDKe_nm6loneNzkPeX4fMRxr18XD-E1P-6axFsKInS_bGBXQ%3D%3D&ppt=None&ppn=None&ssid=y1wnl5ud4w0000001692553201798,Men Slim Fit Solid Spread Collar Formal Shirt,Men Top,https://rukminim2.flixcart.com/image/832/832/xif0q/shirt/z/3/7/xl-r-dark-grey-stoneberg-original-imaghghn2vcf5euv.jpeg?q=70,STONEBERG,"{'Color': 'Grey', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹419,shirt
97,https://www.flipkart.com/fibermill-men-solid-formal-grey-shirt/p/itm5297ccc042b53?pid=SHTGBXYVPFPUCFG3&lid=LSTSHTGBXYVPFPUCFG3E0EVUQ&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_18&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=en_2894WEKfyedhq2UsdHGIYw2Mxfo6RvCk457-f4vDKe_ep2RDJnlQ1U5iYlIjtVZUM6PeD06157bIwTg9mu7Crg%3D%3D&ppt=None&ppn=None&ssid=y1wnl5ud4w0000001692553201798,Men Regular Fit Solid Spread Collar Formal Shirt,Men Top,https://rukminim2.flixcart.com/image/832/832/l02r1jk0/shirt/k/k/d/l-fbrml-r-fibermill-original-imagbxyuth2kzhhm.jpeg?q=70,FIBERMILL,"{'Color': 'Grey', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹389,shirt
98,https://www.flipkart.com/pptoss-men-printed-casual-black-shirt/p/itm96e43e4886200?pid=SHTGRPUFPSMQUM8C&lid=LSTSHTGRPUFPSMQUM8CV26UJU&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_19&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=744d29a1-2fcf-4ae0-98fb-45ac63771f43.SHTGRPUFPSMQUM8C.SEARCH&ppt=None&ppn=None&ssid=y1wnl5ud4w0000001692553201798,Men Regular Fit Printed Curved Collar Casual Shirt,Men Top,https://rukminim2.flixcart.com/image/832/832/xif0q/shirt/x/4/d/xl-ms-boho-pptoss-original-imagrpu66nszt67r.jpeg?q=70,PPTOSS,"{'Color': 'Black', 'Fabric': 'Polycotton', 'Pattern': 'Printed', 'Net Quantity': '1'}",₹399,shirt
100,https://www.flipkart.com/blue-martin-men-checkered-casual-multicolor-shirt/p/itm7a0b6d4b74c0d?pid=SHTGM92WQUEHHN8V&lid=LSTSHTGM92WQUEHHN8VTJYCRF&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_21&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=en_2894WEKfyedhq2UsdHGIYw2Mxfo6RvCk457-f4vDKe9OY6RkYCJIY1Mhst30sBLzp1DUy80OO3doCjqAVKcjHw%3D%3D&ppt=None&ppn=None&ssid=y1wnl5ud4w0000001692553201798,Men Regular Fit Checkered Spread Collar Casual Shirt  (Pack of 2),Men Top,https://rukminim2.flixcart.com/image/832/832/xif0q/shirt/t/b/a/l-sbblackcheck-youth-first-original-imaghy7hwczvcxyz.jpeg?q=70,BLUE MARTIN,"{'Color': 'Multicolor', 'Fabric': 'Cotton Blend', 'Pattern': 'Checkered', 'Net Quantity': '2'}",₹459,shirt
104,https://www.flipkart.com/try-men-solid-casual-dark-blue-shirt/p/itm8095c51c666c2?pid=SHTGKDC2FCH3J3KR&lid=LSTSHTGKDC2FCH3J3KRZFDCPO&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_25&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=744d29a1-2fcf-4ae0-98fb-45ac63771f43.SHTGKDC2FCH3J3KR.SEARCH&ppt=None&ppn=None&ssid=y1wnl5ud4w0000001692553201798,Men Slim Fit Solid Mandarin Collar Casual Shirt,Men Top,https://rukminim2.flixcart.com/image/832/832/xif0q/shirt/x/t/p/xl-546545485-try-this-original-imaghpyxt9kufgza.jpeg?q=70,Try This,"{'Color': 'Dark Blue', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹319,shirt
106,https://www.flipkart.com/fibermill-men-solid-formal-maroon-shirt/p/itmfaaf6e0a8b316?pid=SHTGBXYVUYTMSWRX&lid=LSTSHTGBXYVUYTMSWRXR6LTWH&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_27&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=en_2894WEKfyedhq2UsdHGIYw2Mxfo6RvCk457-f4vDKe-RybPGVPk1e7RXUqQCPNn9e2dtJQqQNawfdotwj62ezA%3D%3D&ppt=None&ppn=None&ssid=y1wnl5ud4w0000001692553201798,Men Regular Fit Solid Spread Collar Formal Shirt,Men Top,https://rukminim2.flixcart.com/image/832/832/l02r1jk0/shirt/f/d/3/xxl-fbrml-r-fibermill-original-imagbxyuucvqrv6y.jpeg?q=70,FIBERMILL,"{'Color': 'Maroon', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹389,shirt
109,https://www.flipkart.com/combraided-men-striped-casual-white-black-shirt/p/itm8c6813ce61672?pid=SHTGGRGGVH9RWUPF&lid=LSTSHTGGRGGVH9RWUPF1NGNZG&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_30&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=744d29a1-2fcf-4ae0-98fb-45ac63771f43.SHTGGRGGVH9RWUPF.SEARCH&ppt=None&ppn=None&ssid=y1wnl5ud4w0000001692553201798,Men Regular Fit Striped Spread Collar Casual Shirt,Men Top,https://rukminim2.flixcart.com/image/832/832/l4oi4cw0/shirt/a/3/9/xl-4000-combraided-original-imagfgzguwfuryw9.jpeg?q=70,COMBRAIDED,"{'Color': 'White, Black', 'Fabric': 'Lycra Blend', 'Pattern': 'Striped', 'Net Quantity': '1'}",₹274,shirt
110,https://www.flipkart.com/fibermill-men-solid-formal-white-shirt/p/itm092a20cee3211?pid=SHTGBXYVNDP5KJJ4&lid=LSTSHTGBXYVNDP5KJJ4XIN1MQ&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_31&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=en_2894WEKfyedhq2UsdHGIYw2Mxfo6RvCk457-f4vDKe9rnaIar512lW1l5AwnBCEki7seTb1FrRxDm_a1oC1taA%3D%3D&ppt=None&ppn=None&ssid=y1wnl5ud4w0000001692553201798,Men Regular Fit Solid Spread Collar Formal Shirt,Men Top,https://rukminim2.flixcart.com/image/832/832/l02r1jk0/shirt/3/f/g/l-fbrml-r-fibermill-original-imagbxyujjfqtkyj.jpeg?q=70,FIBERMILL,"{'Color': 'White', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹389,shirt
111,https://www.flipkart.com/stoneberg-men-solid-formal-brown-shirt/p/itmb61e9a7abc848?pid=SHTGHJMVPQWHZUVF&lid=LSTSHTGHJMVPQWHZUVFEAQVJN&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_32&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=en_2894WEKfyedhq2UsdHGIYw2Mxfo6RvCk457-f4vDKe8R46mYZFtktBLzmBdJg1R2beOPaQ9dVdO84IDLexuHLQ%3D%3D&ppt=None&ppn=None&ssid=y1wnl5ud4w0000001692553201798,Men Slim Fit Solid Spread Collar Formal Shirt,Men Top,https://rukminim2.flixcart.com/image/832/832/xif0q/shirt/0/6/i/s-r-stbrg-stoneberg-original-imaghjmugx48gvt6.jpeg?q=70,STONEBERG,"{'Color': 'Brown', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹420,shirt
112,https://www.flipkart.com/vtexx-men-solid-formal-grey-shirt/p/itmc34659b21c380?pid=SHTGMK2YFQUDWUH6&lid=LSTSHTGMK2YFQUDWUH6GJIELH&marketplace=FLIPKART&store=clo%2Fash&srno=b_1_33&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L1_view-all&fm=organic&iid=744d29a1-2fcf-4ae0-98fb-45ac63771f43.SHTGMK2YFQUDWUH6.SEARCH&ppt=None&ppn=None&ssid=y1wnl5ud4w0000001692553201798,Men Regular Fit Solid Spread Collar Formal Shirt,Men Top,https://rukminim2.flixcart.com/image/832/832/kwzap3k0/shirt/g/q/9/m-lstr-grey-p-v-creations-original-imag9jggsvfcgpp4.jpeg?q=70,VTEXX,"{'Color': 'Grey', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹299,shirt
